dim_00,dim_01,dim_02,dim_03,dim_04,rand_00,rand_01,rand_02,classes,pred_classes,org_pred,source,dim_04_org
2.6297764443323435,-0.0054792363981113,-0.3274259504904832,0.4675303843779874,5.800774508273367,-632.6587623594157,860.7446538126222,-67.16223431566647,2,2,2,0_1,5.650842761166632
1.517434386123158,0.0100739206254358,-0.8064690487339233,1.416640508508408,1.5731848732406115,20.4594347748764,859.1677119481352,-10.764985959296425,0,0,0,0_1,1.3634790717370942
-0.7116115437004187,0.0196081394071541,0.0147347033516413,0.5662015483643804,1.2285062814002936,-136.2148039870258,858.8090703225066,91.65044702965162,0,0,0,0_1,0.9631301310564178
-0.975049126454964,0.0279378043953977,0.4461997365872828,1.0354813579568392,6.064169761787139,-585.6352672135513,855.5908258138379,-10.332566423517946,4,4,4,0_1,5.944171404886707
-1.3737309061744718,0.034654202235179,0.0402419773077533,0.5565047026939062,5.8759098587813225,-39.2098920582755,862.1308110706134,27.35645573327544,4,4,4,0_1,5.694614045406552
-0.0107977797903471,0.036457471923051,-0.2155254675556462,-0.1264063188631915,1.800373341006236,71.99694907853913,863.8849912146053,72.80225827058172,0,0,0,0_1,1.6083011897233683
-0.9207948619378424,0.0514240152763702,-0.7719387684640836,-0.7916838562068648,1.229649500606705,-675.0846940770816,857.1942281069416,54.600700787192,0,0,0,0_1,0.9930056647963316
1.113805182254374,0.0574882589952439,-1.5148917335630283,-0.7651491014544071,5.7489393363418095,-631.610655372049,858.2837196510804,62.14150668489151,2,2,2,0_1,5.624244329818644
-0.8498429709808839,0.060643646554981,-0.0528638389178532,0.3266022045715775,1.1642062267925182,-360.873013822302,863.905912085799,32.55321335680763,0,0,0,0_1,0.8955113920976682
-1.1298429610682332,0.065499311509058,0.0540147851280871,0.1791072194233051,1.732184658919644,-304.09491930447064,864.0266493744318,72.20197389745238,0,0,0,0_1,1.498797509400304
0.6328255576344376,0.0775967719941745,-1.3355242248970975,0.2462414151136473,1.3634790717370942,-450.9422824387713,859.5045868665233,-44.84119079384274,0,0,0,0_1,1.229649500606705
-0.1963104928022964,0.0781408788390653,-1.496633536820685,-0.5015736462302139,1.3725775133655649,-413.7400402178483,857.5611845024168,-70.52053152614488,0,0,0,0_1,1.251817313104541
-0.66258583439939,0.0815740254344947,-0.1406835235456569,0.8479491072372976,6.060996971743934,-72.4796962007093,859.5282418659156,-51.92855287453844,2,4,4,0_1,5.90776399901258
-0.1757375102700095,0.0908138762009984,-0.1023340731846132,0.5773376512345881,0.8366682358894459,-418.08125388710647,859.7975596850927,-23.18743102258816,0,0,0,0_1,0.5563920108091273
0.3232406854516307,0.0938619066470256,-0.3897003070117568,0.4848079610765117,1.60010014390076,-867.9100955866684,861.4083123618975,0.9270584519552614,0,0,0,0_1,1.3718239185324257
1.013742410324454,0.1011744214094552,-0.0825774023459969,-0.8568429437192391,5.90776399901258,-478.8696033992516,863.66690428432,26.978382330915124,2,2,2,0_1,5.732937832172139
-1.3118075945486818,0.1018907921373906,-0.706076500923869,0.8240468491252029,5.643229158888631,-186.65936633211223,859.5829155950164,9.91549410739961,4,4,4,0_1,5.408360266844754
-0.5160958036840995,0.104592461828873,-0.460654592515744,0.8732054815379695,1.867398949468608,97.01201735771296,859.1714999291202,52.17489361084069,0,1,0,0_1,1.6719356587230525
2.9367021384764174,0.1082289769775202,-0.7365388744634931,-0.6804163633674402,2.7502588963658745,92.3775662968299,856.4847905323328,16.896648810536107,1,1,1,0_1,2.407576283053977
0.5712003952736736,0.1203150291809661,0.1985764690402688,0.8646245804436975,1.234791960752402,-531.9464244724663,862.6240491048986,1.0437556015955636,0,0,0,0_1,1.00087699044572
1.1381549446007386,0.1456345486436916,-0.5352581909279333,-1.2921054527244076,2.407576283053977,-352.33272371856026,859.9752659000652,-12.673750909861994,1,1,1,0_1,2.122992491517805
-1.5677360991038205,0.1491634518155421,-1.1040811665719132,0.0586543737507231,2.0095545176277514,-840.0532279194406,859.2687230702908,-44.247979418805386,0,1,1,0_1,1.8525233517382047
2.2986487185183684,0.1532494462232396,-0.1115570205447996,0.5330500007273695,6.427494306657205,-493.7675172550191,859.495810944447,-81.36252355280132,2,2,2,0_1,6.299903634897381
0.0696376545905369,0.159247756458776,0.4612455704446132,-0.888460676372663,1.4388195110281132,-63.07853608949191,857.0639933624594,-92.81003839205844,0,0,0,0_1,1.283554462041967
0.7650784428126414,0.1651327408979284,-1.0958423836632625,0.6525897700314375,2.192051773931888,23.9892948082135,862.9236345732112,64.05339229539666,1,1,1,0_1,2.024556224621569
1.4817055501608942,0.1700064095714604,-0.4662069260892656,0.95400600998238,5.648500081575726,-625.8368272240286,860.5937751451631,58.22407251831934,2,2,2,0_1,5.415008699924168
1.4818225476071505,0.1731668716655799,-1.6313857422080806,1.223640255568491,1.1493818894951875,-234.0945446838652,857.7733043430623,51.684830944132685,0,0,0,0_1,0.867478333251525
0.657648127995592,0.1792739854483334,-1.6304996281422832,-0.0279907923975693,0.8375079557736563,-531.9873805941797,857.2934758279762,96.36190427314054,0,0,0,0_1,0.5775592353753408
2.0672030060708098,0.1836810024344863,-0.7784551527052445,0.7072363170888398,1.3823220920275214,-571.5852764032436,861.2906363508628,-95.77709523424612,1,1,1,0_1,1.2548983981517536
0.6254582974218483,0.185639949886109,-0.6375162043763815,-0.5805950505227725,1.3064874171537246,-179.37075822822317,861.5473443080934,-77.21488878128113,0,0,0,0_1,1.137685204919971
1.0457142034259426,0.1949497691935298,-0.9037654837260946,-1.0236615733885612,1.370438088629109,-289.06655641697915,860.8328682147232,-3.0464821248492058,0,0,0,0_1,1.234791960752402
-1.2859865876489822,0.1959732568869782,0.4238433423322262,-0.499854862156543,0.862910306547613,-344.25674100011133,857.9888893275314,-51.52460564348471,0,0,0,0_1,0.6170604286405582
-0.1287888261079859,0.2083538106668447,0.3303783851183448,0.1618630371382416,5.983663455235373,-783.065489160834,863.6828674699284,87.1356514733507,3,2,2,0_1,5.780137926037267
0.6987039920840675,0.2256050131746645,-0.292257241049687,-1.8903459484334708,2.5887001129752245,-633.7713454563011,858.8273341455556,-13.75662387632272,1,1,1,0_1,2.243637584044225
0.7373371133930301,0.232691245595608,0.1706349658983508,0.3779250223043019,6.123133559991237,-181.51160713625205,856.4485271614639,74.51559303305146,2,2,2,0_1,5.991292521824039
3.4642401119287154,0.2388862744126003,-0.6159785848469135,0.4690912150040746,2.0399935355710506,-127.50841120003388,862.0387099924809,107.2381646793043,1,1,1,0_1,1.9041012800244603
2.038058960962185,0.2432990783452004,-0.7204965877182951,0.4853784473089462,6.091561635085326,115.41760974750522,857.7731269950217,104.0445569150742,2,2,2,0_1,5.970258727856711
1.4618309150864162,0.2435995171014582,-0.4845719384026707,0.0493438798783773,1.9041012800244603,-146.08771808441543,860.4947531270733,-76.9341431724599,1,1,1,0_1,1.732184658919644
0.2088442177439115,0.2458396167012874,-0.1522709424668865,-1.0008908611082423,0.853892765538934,48.41641242656635,862.2565974306847,-85.99510434888461,0,0,0,0_1,0.5844890183847952
0.2003942802767012,0.2487260524784036,0.0692718299783199,-0.7385865968887235,1.2795966702163553,-59.29725794120054,858.0945642720152,-76.09988855607293,0,0,0,0_1,1.0819193197538186
-0.953042797762119,0.2581748482704716,0.3155617139026375,-0.6866862241449709,1.7035097458218278,-520.0352085509815,857.9751779200892,84.02818417355667,0,0,0,0_1,1.4839021133321493
0.9142582516120163,0.2593330819907537,0.0794658443433807,-0.2908897697710847,0.8834461495575099,72.82846869747205,863.0626504462232,-7.85473041928725,0,0,0,0_1,0.6470024355969745
0.0603542912731358,0.268046423267294,-0.1980038741801877,-0.1486766017541978,6.490146933950899,-143.47192160856974,857.9362395401487,32.425990938659425,3,2,2,0_1,6.356323132734331
0.3785900996588359,0.2734047806217275,-0.3674887196321953,0.6671377236391233,1.9646528196982824,-494.1012308193222,863.8090143635853,53.44134015567614,0,1,1,0_1,1.8072380998331112
0.3973713224089861,0.2862298882786266,-1.275542127035494,0.6055908933162816,1.222094629453161,-4.576762448053614,861.8411596009036,48.86015828934198,0,0,0,0_1,0.9458358803223744
0.8606463946797971,0.2890284859097383,-0.2463692237112322,-1.034618366296931,5.55177570428004,-653.1737708953635,861.6460149093982,60.958103680520885,2,2,2,0_1,5.141753173190808
0.2069515132507295,0.2976237372838772,-0.4588814183175208,0.460164012885253,6.379719208040383,-831.3938525887143,861.3057926015452,-42.00728067735224,2,4,4,0_1,6.263106430815739
-0.6565458546813684,0.3213693776791532,-0.2608188257342729,-0.0768479197797199,1.4277960382913448,-591.0191673871664,856.374474879232,3.744186111795429,0,0,0,0_1,1.2795966702163553
-1.4104321242901872,0.3239853687687644,-0.8473708175111613,0.5569650918507347,0.9930056647963316,-749.8401555287437,862.4209827545837,-17.101154671004792,0,0,0,0_1,0.7545525016146506
0.7013167674089672,0.3285000958321438,-0.4428705933663956,1.2858764608159945,2.31640842684742,82.35595422660757,862.1284527237299,-19.060437502631476,1,1,1,0_1,2.0804203962932943
0.2650107451228511,0.3550555425169828,-0.4429194442777456,0.1584678086142839,1.3246838149752431,-835.0151145279171,862.5678639679239,53.02663928944826,0,0,0,0_1,1.148416159393829
0.6575220035001791,0.3696827794106166,-0.1992288316451026,-0.6222533500727003,0.5907596573869194,-836.8065747370206,862.7758805796872,77.51723196853513,0,0,0,0_1,0.2548363070355097
1.657216935761176,0.3883420265891231,0.0956642947313226,-1.9393922082183532,2.636772773957236,-29.606146657180886,863.6869276808511,-48.63355095562895,1,1,1,0_1,2.2554722354407626
0.685119035458778,0.3935353372052046,-0.3821259574120934,0.1661501497304889,1.811825614000934,-389.2875956855175,858.4099135927812,30.933485328090583,0,1,0,0_1,1.621509714737067
1.4335155418970442,0.3963054681688556,-0.2859563382483417,-0.7657207319160344,6.062040494487474,-507.6289132090438,859.6156205410427,25.61921599341629,2,2,2,0_1,5.940057134530731
-0.0925186259105924,0.4039898231843657,-1.6539536800319017,-0.2076730810908838,0.5563920108091273,70.33835225993845,859.4400233745151,69.39971410402946,0,0,0,0_1,0.0885254195256171
0.613947783322327,0.4110287607297671,-0.1139035880170348,-0.9957237626491336,0.8702911645893681,-730.0379625194614,856.755747689023,-67.11422366934778,0,0,0,0_1,0.6418538528177161
1.2633702524059132,0.4120282137669278,-0.8540963435060756,-0.6190313592828585,1.4408587471219416,-839.545728474146,862.6203392219163,26.57016596264293,0,0,0,0_1,1.3064874171537246
-0.3755795087479617,0.4120381490448384,0.0962365053695191,-1.4229761991234229,1.3718239185324257,-605.9277032169691,859.6531382520626,19.63424783672619,0,0,0,0_1,1.2374990192016382
-0.7797453361818572,0.4154772113929378,0.2318198855171303,-0.4605102609902192,1.7831574817886822,1.9305796109078412,860.2397200882152,-67.40795357660116,0,0,0,0_1,1.5994817651577804
1.0529739491709993,0.4306196488992555,-0.0062945247271102,0.9172307026557256,6.444141764189034,-811.2744131043717,863.0196855225544,24.80357685189392,4,2,2,0_1,6.31195190865359
-0.1333878947394327,0.4327796040654363,-0.5421722958016849,-2.337080386795686,2.748680006765908,-404.8539648703077,856.5600427524427,16.482040463193712,1,1,1,0_1,2.4065294979944905
0.2060403125782115,0.4376779049360303,0.0388173023558615,-1.6655435263069778,0.7985202851186746,-530.991083935713,859.0820071188834,1.6237969664062035,0,0,0,0_1,0.5208197692240828
-0.1106114409369477,0.4486276210945875,-0.4795000183630183,-0.7377322593421004,1.9277318294518868,-502.76228947781016,862.2335152113992,46.27256980343427,0,1,0,0_1,1.7373897116819923
1.728692312579924,0.4642548194232754,-0.0889808490789602,1.335923603481125,1.929641045567513,-716.7885412332812,860.8781964142257,27.856436529047244,1,1,1,0_1,1.7398194170491306
0.2630008877277476,0.4706537651876612,-0.865238402891516,-0.299856646039678,1.9840865199235704,-790.437804861846,858.9506423278898,20.77706603928073,0,1,0,0_1,1.8361066857942432
0.9152559680464648,0.4736062206491442,-0.2531267597558415,0.0117505557833576,2.3103443050247208,-324.02281837534485,858.4278300999058,59.50551854657845,1,1,1,0_1,2.0718084379735484
-0.7275099638357911,0.4761256203495309,0.434688153903948,-1.3681347141253006,1.1901351997545953,-277.4345444351199,859.1265610356127,-21.359311546808527,0,0,0,0_1,0.8972472964463499
-1.8461269552981487,0.4839511290303744,-0.416854842470473,1.7845351588505836,6.113403266726372,-119.61840198338768,861.342312796508,10.62137197044325,4,4,4,0_1,5.9904030459726485
-0.6418218153772952,0.4882962123467719,0.4503753893524567,-1.126769037090848,1.9414110104762048,-195.68563201970272,862.2077709216179,103.74667457698948,0,1,0,0_1,1.7555286782398891
0.0797210920701129,0.4992958536417241,0.2077780013771855,-0.4318077442474892,1.166607083996059,-297.75831834952635,864.2084587439308,-89.96825836101962,0,0,0,0_1,0.8969508500286312
-0.4027805232929594,0.5026764074114239,-0.7234533000835269,-0.6226437803218502,0.6244081501232345,-321.0152247260028,856.5043546295199,-36.15704325552469,0,0,0,0_1,0.3200759172581194
-0.1876697067001175,0.5037030735388898,-1.106239784771469,-0.1479217091543912,1.040481150683482,-40.01214221691348,857.5068937196035,-50.95899923112231,0,0,0,0_1,0.7985202851186746
-0.976674919976818,0.507135217854409,0.0592758243358201,-1.3238853374926156,1.3602756709477049,-536.2030908974905,862.932044204237,12.311622493533378,0,0,0,0_1,1.2285062814002936
0.7770385114158974,0.5125209024960623,-1.1550838529068337,0.955287522437898,5.735776602375655,-540.8703778244051,860.7236596151565,4.906506973373325,2,2,2,0_1,5.60632151451489
1.3212272141025183,0.5163603244380665,0.3507805910477818,-0.2351735581313458,6.803842789522545,33.76925441185212,857.7842014909711,-20.802067677872145,2,2,2,0_1,6.489198999333827
2.0666851578394825,0.517913747890406,-0.2419757491905027,-0.4261606717295291,3.777530321590674,-312.0704582380652,864.205334267872,106.18359447064331,1,5,1,0_1,2.5887001129752245
0.3215890106557858,0.5216839843555489,0.0622129972506879,0.6012047734083216,6.468926647481198,126.20909685202626,863.4798093088823,87.37812501399551,4,4,4,0_1,6.334441407630648
0.2856900572093971,0.5297045396168374,-0.7644323524803407,-0.9032414169737836,1.0273825259451008,-737.4128884003328,860.2904489974304,-49.406862606635855,0,0,0,0_1,0.776112861634645
0.0153113433928853,0.5433142203505564,0.2094150133400223,0.960425326779098,5.948476663607944,7.3289390769933505,863.9205390981226,-61.324411924214985,3,4,4,0_1,5.7489393363418095
-0.2333549998346214,0.5436781991477407,-1.4069915891384914,0.8753532147767589,1.8571353630288276,-403.59605832002256,861.5584157714273,4.761741298281095,0,1,0,0_1,1.664638649251332
1.3938930028939411,0.5448599948807556,-0.2628947805991877,0.4276045187844402,5.747895522845862,-426.6813214579268,858.5391575122369,60.97888552251918,2,2,2,0_1,5.618162016539933
1.6555074412618689,0.5450905345948159,-0.5264931912602053,-1.1609405520412472,6.803842789522545,50.11916596387428,856.347279838839,-9.359624914308329,2,2,2,0_1,6.615794290554205
-0.0277694157641946,0.5455623770359711,0.4007337500995046,0.0913821189296317,0.8955113920976682,-568.3617400605563,859.2163882081337,80.83593337987142,0,0,0,0_1,0.6977716198949491
0.054022563750339,0.5490081522996108,-0.1991713187832588,1.505619597180027,1.041060238365953,98.68082276486992,855.586522061912,35.02910841130068,0,0,0,0_1,0.7990310354250183
0.2814504761729801,0.5829236855850496,-1.5803732530830972,0.8709988957633489,3.745846687260741,-505.0834699466894,856.650426644025,-42.82128099138132,1,5,1,0_1,2.527981526711406
0.7359019365205176,0.5850190341434706,0.3139327737430136,0.0114184542691472,6.70058443753917,-299.5235909627966,860.1605024107513,-76.2337955677032,2,2,2,0_1,6.443816533307087
0.9399033480486614,0.5855960698156131,0.3892013150609615,-0.7675513893787839,3.512962584677196,-552.0636320647945,862.2517326170527,-49.1164430312308,1,5,1,0_1,2.496732909562801
0.11753612386934,0.5871931921978093,0.1087628398704052,2.1625837521476985,5.60632151451489,-824.240239422086,862.6148760810133,-48.97330567950959,4,4,4,0_1,5.281273911206188
-0.2741716132214156,0.5978348840986095,-1.118854059055313,-0.5634749524342074,0.7545525016146506,-569.8216607050679,863.1698485036429,4.083577095535858,0,0,0,0_1,0.482352002448961
1.1898387520512126,0.6042640842990848,-1.1309715975239842,0.4708627235364877,1.616335531445365,-120.41552368920397,856.4603761444328,-31.1788689326589,1,0,0,0_1,1.3823220920275214
-0.4498300233927781,0.6071753763946139,-0.5987892292452429,0.103376945580182,1.4382059645619485,-363.15929271656586,858.3282892554923,63.43800837316895,0,0,0,0_1,1.2816621841030118
0.7804361016978874,0.6197072427434694,-0.9583023140710788,-0.1154883295391539,1.5789104993387006,-268.9163983296252,861.3076403138518,-34.331166325474015,0,0,0,0_1,1.370438088629109
0.2795798632602089,0.6229799304838385,-2.043136907921564,-0.7987083513506332,4.215873479695505,-790.7167316410951,858.5622520470683,-73.58075561965353,1,5,1,0_1,2.6761640116480043
-0.4530381836822175,0.6333301551703487,0.0384679573291056,0.2780653642893368,1.05069692095829,-476.4782300291776,863.4950135367885,-52.79925247025841,0,0,0,0_1,0.8212338161647823
2.0910483847100023,0.6418055794081547,-0.0154083037875157,0.3662182929215086,6.023563877460743,21.46457915891918,858.1984863029468,102.00079886342785,2,2,2,0_1,5.85560302213879
0.0040907653139687,0.6502896950711681,-0.7004946027078058,0.7392216153655209,0.867478333251525,-304.7838676404888,863.2692036030157,-4.232151277394266,0,0,0,0_1,0.6287929756517443
1.970593689988229,0.6508077088005109,-0.7260509296332783,0.3193088914816567,1.8506095601656092,76.95489425706336,858.6032975497279,-84.43731542626034,0,1,1,0_1,1.6463933609195232
2.097002852821777,0.657267549461075,-0.0072951973153628,0.7642441668564086,2.655588001728255,63.966002121583685,856.0848418475138,-61.36480689631691,1,1,1,0_1,2.282554517306981
0.1678010610599057,0.6589520706885243,-0.8529150903751015,1.63780350912883,5.780137926037267,-645.5983495186606,856.5417185497006,2.189187152847225,4,4,4,0_1,5.645339923773842
0.0481841679528211,0.6603330791904239,-0.1911584374931278,-0.4359352694471598,1.498797509400304,-146.90462828870704,860.182853697761,22.14991214727162,0,0,0,0_1,1.3408272976698543
1.537149238524919,0.6680752582995753,-0.7187743854328299,-0.3625824394618201,2.412820745170869,-614.511208078821,861.3860223033037,40.67248227710937,1,1,1,0_1,2.1380300470243383
-0.2621297172782146,0.6796816776168197,-0.689027361062611,0.492748485555411,1.6344672847719872,59.293180023541865,857.0838787845022,-19.331242173284,0,0,0,0_1,1.4280554876146172
0.1574889886952988,0.6819466678369792,-0.044438159117295,-1.036063017650893,1.341456195880491,-409.2717633519831,859.2862407908756,-91.8433870007133,0,0,0,0_1,1.1901351997545953
-0.240882956471431,0.6926041553360972,-0.0712960316102307,-1.202514362494485,2.122992491517805,-59.65060406133608,862.3689375296891,81.90698643900171,0,1,1,0_1,1.967157377074086
0.0104015135023256,0.6978565093765425,0.1884916464868527,-0.5817097406598949,1.283554462041967,-92.12019329877604,859.3497936130111,-85.04201561603148,0,0,0,0_1,1.127741543838166
1.307011153714936,0.7068861204349542,-0.9360904208474876,-0.0801232611839622,2.611821199914902,-195.8539348159092,863.7777019286343,-76.85022454090674,1,1,1,0_1,2.253607552435814
0.2328777412114213,0.709127114279266,-0.4844924317894913,-0.5876732614384393,1.439901553349316,100.97942687596202,863.0607101941125,77.26144820592967,1,0,0,0_1,1.2866439078562644
2.418756567357404,0.7102563782790527,-0.991406715882778,-0.1976205605967973,6.48037508952664,-635.2955883916359,862.1438348011591,61.86718185864121,2,2,2,0_1,6.337385690435461
0.2368962216516608,0.7196799003466006,-0.8297969234611652,0.2609064177936944,1.2741030081702154,-467.8938508876283,857.9276452424964,-35.91833291388832,0,0,0,0_1,1.063618141688119
0.3749460290625328,0.7226746123669712,-0.1520312280011956,-0.7710071409684888,6.263106430815739,131.1161465351732,859.9634406299044,10.501935879113104,2,2,2,0_1,6.075104129690267
1.5215086711956247,0.7253244361090917,-0.6027342962769469,0.0689151064370998,2.686136058817429,-439.52045254857154,855.6208211447279,51.21445534493982,1,1,1,0_1,2.31640842684742
-1.7391684200427802,0.7274681571814335,-0.3104232459488134,1.2228587951944805,6.63049066250993,-545.6769257589103,857.6002232035153,-46.80785896847684,4,4,4,0_1,6.419045277306299
0.1935698172528273,0.7632014107945619,-1.227291336588498,0.2239749010558562,1.063618141688119,-25.46771411833353,864.2182226837764,-2.0883499263783705,0,0,0,0_1,0.8230831741378649
2.3687856929400257,0.7644923267308612,0.437695292140168,0.5349933244740102,5.659848162621118,-742.5476822014575,860.6161579626644,39.41545070743719,2,2,2,0_1,5.483214036983189
-0.437485549624282,0.7654984132667401,0.2918010511006219,1.0614397614665818,6.15073537756807,-578.7038825085745,861.5746172644095,70.3624173979818,4,4,4,0_1,5.997563114182482
0.2729215798533151,0.7674166608681655,-0.1752804230470914,0.778043559701384,0.5775592353753408,-891.7149187721618,857.350638720188,75.85413703391032,0,0,0,0_1,0.1901635727771511
0.9767394534980608,0.7754141593099049,0.0167091906367694,0.5468554585603821,6.317700057392972,-22.95938157648953,856.5161761863529,-63.98571434977936,2,2,2,0_1,6.182400147095619
-0.7355393873870426,0.780095786734201,-0.5214688862417274,0.823324509860515,1.456939496695811,-174.3368228558789,855.7132188072873,-23.666532050270572,0,0,0,0_1,1.3259674836129984
4.054486054275889,0.78704621966777,-0.1550609110182428,0.2127025837216388,5.693039098495913,-571.9892108834799,863.7758961835253,-19.777042672992607,2,2,2,0_1,5.511144561855763
0.8631793145572088,0.7945002790178257,0.0153182219326016,-0.8031658976651989,5.906439623546354,94.35814409463516,859.663506234831,-63.47166114643056,2,2,2,0_1,5.711619509808404
-0.1404208697341544,0.7985809750305242,-0.0526526531420057,1.6748272339287564,5.862365101991516,-73.5956460249597,855.653377403111,-18.12561434014232,4,4,4,0_1,5.693848089517449
2.2885839965438906,0.8070601214283992,-0.0074402569108915,-1.064250900591192,6.659135180050567,-419.9162513095924,857.5580873650601,12.726528689016476,2,2,2,0_1,6.425968746772209
1.6946715594581534,0.8224309213453377,-0.1798123215141468,0.981546579107446,2.333530806036073,-482.7881088589242,860.0255851444248,36.60963717780447,1,1,1,0_1,2.0953503811064924
0.4893410310726943,0.8259722084409176,0.4032372124142755,-0.8852207269933363,0.6977716198949491,-101.26711697043068,863.2913304620517,-23.96616502230012,0,0,0,0_1,0.3936588029130879
-0.7238482739016049,0.834436066004439,-0.4649159026706801,1.9049927914447409,6.538502375722946,-493.6249234906008,861.5208018231133,-74.45219442104329,4,4,4,0_1,6.371758397035376
1.2184238851264204,0.8430416416279224,0.0375844750117936,1.084510287043961,0.9060890835865748,-380.3172456023469,860.0459046231781,-64.84444112263373,0,0,0,0_1,0.7186470806452677
-0.0952275572353077,0.847699497347103,-0.6604704072628267,1.9544825641029169,6.803842789522545,52.16028346300023,861.9719211243611,-13.86206933907802,4,4,4,0_1,6.551920742216994
1.1283061621612855,0.8523171840626831,-0.4065121581178487,0.6267124074260764,6.366094874246871,34.233068258602515,856.5942732276285,1.807635425717152,2,2,2,0_1,6.221556699475502
1.1547037498255612,0.855303946803049,-0.3601514118811293,0.3700730342831609,6.803842789522545,49.97129811359039,855.6840932128031,81.91700030796491,2,2,2,0_1,6.70058443753917
0.2768296557345532,0.865413382138263,0.3327096484011291,0.8333797312470811,6.380050730828114,-615.5718201820121,859.311572037179,55.331943967688765,3,4,4,0_1,6.274458228232443
0.518150830480554,0.8664409945402216,0.0041949597745465,0.6956847360845282,1.154785933725868,-74.15508390452538,856.3774765346336,28.689320875891383,0,0,0,0_1,0.868732959234668
1.7655842644552115,0.8697729984734088,-0.1828799322720148,0.6711524003756898,5.671810364689404,-100.7737986736301,863.5172668836433,44.74509181961756,2,2,2,0_1,5.484771781795049
-0.0212111003593735,0.8790214815897521,-0.0401904875593095,-0.0773704894963139,1.3304704117110089,-413.9134639832429,860.297466627962,-25.521399944152108,0,0,0,0_1,1.154785933725868
1.8017695000516167,0.8965793199845136,-0.1152700445772923,1.2345948226177512,1.958764571449036,-77.65278389329066,859.0738597845316,39.11720034139094,1,1,1,0_1,1.7932056901133104
1.5170493189375538,0.9040778841548408,0.3902978278968592,0.0554754696290003,6.196375441868088,-331.9097732204329,862.1395177913388,85.53237240812896,2,2,2,0_1,6.027970805402791
-0.3725838028562055,0.9084525121444792,-0.8997136734702954,-0.044467736728364,1.479044796106151,-368.6506563874125,864.0767064975636,-45.81224790740569,0,0,0,0_1,1.3304704117110089
0.8985671599238525,0.924677344606064,-1.6030898915254028,-0.0529060917006579,5.558018992070938,-145.91376569483538,863.5086359144478,38.063062736868304,2,2,2,0_1,5.2273278347233845
-0.7924290601045507,0.9264886988000542,-1.30203395030653,0.0147471464523145,0.9458358803223744,-40.97175269507972,859.2143781932008,55.82072293917127,0,0,0,0_1,0.7191067565254076
-0.0286608312879612,0.9305310017239676,-1.212152849758842,-0.274150075264279,0.6170604286405582,-33.45356016238691,856.1656592336057,67.07646751615705,0,0,0,0_1,0.3172473260239208
0.9832286567003716,0.9332745864716298,-0.6339359367999691,0.5758063537185455,6.31195190865359,43.83267049119104,861.8783693638001,-48.663523432945794,2,2,2,0_1,6.13117941763881
1.7741802771021633,0.949479723857821,-0.4369955586019862,0.7308677009865996,2.253607552435814,82.40615621324793,860.5637292641902,61.39314140471024,1,1,1,0_1,2.05417114660795
1.043402965000419,0.9627013056495588,-0.9677128149529644,-1.4086102073246545,2.657301674666473,-222.0984280094675,860.7135792312424,96.7416949325235,1,1,1,0_1,2.2855081968698623
1.2636788718887764,0.963503832738684,-0.6554062877771982,0.2909055060999743,5.879161605540114,-75.01087273429283,858.3045319485893,10.869864667527636,2,2,2,0_1,5.707613919550563
0.0354936825148344,0.976986929080944,0.1845607245749468,-1.0927645689604275,6.186753931904374,-330.2876377300507,862.931395612788,51.12429541818975,2,2,2,0_1,6.024984417237983
1.7136402126954071,0.9788655971084412,-0.5387924993950949,0.0456104999176676,1.9981876568801875,-79.34956642208576,863.6416569923254,77.12617952113035,1,1,1,0_1,1.836882936057321
0.9654847315688048,0.979997935341232,-1.0470563192952898,-0.1449793385744824,5.551326006050959,108.52860707950968,861.043323549491,73.23299246876972,2,2,2,0_1,5.141203645381545
1.130179769035966,0.9824505778355408,0.4346384232291103,0.5751626485320535,2.5306097446437787,-560.7511185511967,856.338017710973,46.710022041469344,1,1,1,0_1,2.2431742159036485
1.7553396083353443,0.9868147238216382,-0.3433955362389295,0.7121587288998295,5.70280212359819,-726.6728190806948,859.2555167755773,-82.75869782837566,2,2,2,0_1,5.551326006050959
0.4987684606476448,0.9888306018483982,0.4331701825638304,-0.7023860694052488,3.605936675495296,-549.0636564149179,859.9520427630533,-8.439408377653777,1,5,1,0_1,2.5134516451069038
-1.271630235928153,0.9893738187772046,0.0172449349873898,2.657844559513445,5.8763778568231375,-679.4735883230585,855.7539049576711,16.019052018588013,4,4,4,0_1,5.70280212359819
-0.9143762382644984,0.9902530495787696,0.3018403944358818,0.0238049115965961,0.8671461490765431,-2.247891236991734,860.8478727204348,-31.318996679385577,0,0,0,0_1,0.6244081501232345
0.2962237007751982,0.9986262203280278,-0.1443133454099262,0.2750303052399083,5.997563114182482,-186.3400766063464,857.7836888914662,43.77030494497224,2,4,4,0_1,5.832728960990202
1.0014875788601885,0.9995498387923764,0.2647041857715657,0.247066410079171,1.4198624617438242,-91.47456525492704,858.9340986741179,10.148345032405842,1,0,0,0_1,1.2741030081702154
1.6523997438232532,1.0033219213991071,-0.7954794996868099,-0.4938025492375386,5.906199423127456,-131.66738592931847,860.1456473132241,41.43123222318087,2,2,2,0_1,5.709927068992402
-0.6713740185781109,1.0135289193492982,-0.0856242879636462,0.0111434335303569,1.215050782873939,-535.5092765647994,860.6710094718026,-68.21752292667486,0,0,0,0_1,0.9060890835865748
