classes,dim_00,dim_01,dim_02,dim_03,dim_04,rand_00,rand_01,rand_02,test
3,1.3994826878964022,-0.35443521690278584,2.7611594216464694,-0.4078453545527061,6.177158831029526,-769.5026067386982,860.2730431864848,-38.7361659228375,3
3,-0.23494920918887552,-0.7038514828016434,2.764240446590202,1.1959505819625889,6.3605383387984045,-657.4636067803692,863.4930961821963,-7.734566309293584,4
4,0.6490683245647828,0.5626765221459505,2.7700248315177936,1.343687719058381,5.787443996754626,-586.4517522724118,862.1985966882431,23.23829749106747,4
3,-0.4047107482607326,-0.38824466829429466,2.7883597484921747,-0.3291945156497442,5.795573735189264,-322.546959546425,859.0774954016017,-62.7980802979576,3
3,-0.06766388379933808,0.3318924002895284,2.797256408463558,0.677416620173195,5.9820643872346935,-687.5498157221944,863.3945937013027,40.98740940210757,3
4,-1.2858428643018516,1.83951515028881,2.846333000492889,1.938655702043599,6.5794691147205775,72.52731489699664,858.1363405616495,-80.49002078127393,4
3,0.7622569382744682,-0.9044922679500211,2.9084961177463553,1.062912662598585,5.564614708932387,-871.9028853113434,861.650519451584,52.76070443520011,3
3,0.8997480882423471,0.13747147183482497,2.943780166688568,-0.9617196208608711,5.690108459959736,-235.05695998710848,863.9346833805795,-79.21290902952956,3
3,-0.7687866497903668,1.404380558652392,2.964795613237453,0.6735869563617016,6.629984884380436,-113.22831300431872,861.9618847152287,48.52378768646206,4
3,1.045641652570096,-0.5262676430817097,2.9743673218444466,1.3879492606694468,5.567423002155138,-386.19458699980606,859.7627614412953,81.72438928877861,4
3,-0.2162770578904194,0.20253219043038495,2.97846645367626,-0.9234901345863875,6.574426655056103,-590.5799338495256,857.314555652152,-42.79407538410146,3
3,0.3325489443365107,0.5005047469168007,2.9831844019912497,0.5541782040934876,5.903210093810062,75.24482223274804,859.8913108065342,92.92769356273111,3
4,-0.7640960751731602,2.724156159090681,2.9881519333431132,-0.25690225687995727,6.43884850791463,-310.190325261726,862.3639807689838,46.52937984080461,4
3,0.9576459533713153,1.1226959761001527,2.9975133724277754,0.1523391119400462,6.6256252229267165,-267.36417963801125,863.7753846318452,-89.2093387425356,2
3,-0.5579663653948561,1.2507306870656867,3.0057193734900585,-1.4958530716257314,6.051891673509821,-95.44668312768553,862.6158685065533,-46.2257984786003,4
3,1.67134179100195,-0.2049438019963041,3.0109653421237352,-1.1734281524925416,6.137397815146412,-356.11121368629523,859.5237520987672,-93.46678861259011,3
3,0.8113273565343431,-0.5198121814786137,3.017882800085414,0.4177140367471487,6.573398520480069,-34.81562142562029,855.9716192281525,33.354650192176166,3
3,-0.18112514740825092,0.09883815676446588,3.0366974254904116,1.3243256904706362,6.027186725060162,-569.6626543075654,859.7198958802087,76.23208861366096,4
3,0.4636710256542094,-1.2284576985656848,3.1106702225667586,0.9751766318349306,5.681600548850208,-784.4357088879644,863.0120691855553,11.803982164492396,3
3,0.26392806860967494,-0.42477671824957164,3.1781365406007858,0.3544017043579002,5.511627087933342,-497.77840003806574,856.6902775626688,15.226749029283013,3
3,-0.533810156084495,-0.6781071428952679,3.18154754089462,-0.46922501565114844,6.412771283877742,-831.2488904235445,859.1940074981851,6.312529598977122,3
3,1.4899505077473114,0.4760235726684518,3.213115244202858,-0.3277492741035979,6.003077335267784,-616.6240420388513,861.8314656504471,46.974093722529965,3
3,0.8116913418967231,-0.12067016925335626,3.2168049817275044,-0.2998576452974449,6.596320747233949,38.34372473093431,856.4560520526015,36.683824810497214,3
3,0.4811582793006095,0.15783381250496517,3.2503110148065586,0.36280697004357393,6.236979693915794,138.19896738337187,860.8182650366937,-37.97622291327178,3
3,2.1452348518636333,-0.5939873860307072,3.2624944460497476,0.058144419463473075,5.816950680978516,-726.8796008605075,856.1415629741612,-86.01596004519521,3
3,1.160837737153205,0.7530484646139867,3.300767132289651,0.13637101679725672,5.935715210199792,-284.0912232952496,859.6461690443176,101.96487077951538,3
3,0.9114038048142679,-0.6888703281388564,3.363284413004393,-0.31081662014640743,6.39661537034683,-682.0894329837199,861.8135168346242,49.741823227265925,3
3,0.2761918652033325,-1.049775354745125,3.3797573198088866,0.46683544240951014,5.952277512728583,-592.2933112147673,859.125387149792,-70.32524593839048,3
3,-0.39803584499553113,-0.1611932271580144,3.391081081482665,-1.0297308548674,6.196305798057508,-366.4103270488268,858.0923397696363,98.4805589011921,3
3,0.9277032688979483,-0.3613275809276982,3.3978905583324464,-1.3050206523687564,5.559516243581437,-743.1065403608527,861.5752109085294,-49.13200164106104,3
3,1.314129173474802,0.4790355116495282,3.4660456347833613,-0.4668794610768039,6.063919828477831,-589.0662030775322,863.7169112505038,-80.4855057354925,3
3,0.7623036193274859,-1.6800212061212993,3.478887066637129,0.20117888715240967,5.755750774050065,-329.9444509145193,860.5382115441447,50.26819158124414,3
3,0.39482192346266576,0.15250847301201947,3.5233092716584054,-0.274039360686212,5.422705340141018,23.055228344746638,863.3049436853614,-89.6611333594937,3
3,0.45983630636660416,-1.2388946390909974,3.5898207993846465,0.6208223310747804,6.338623628189957,-270.31956714239385,857.051203670231,-0.4356044877613101,3
4,-0.5431238792045914,0.863554345647294,3.594474375675787,1.430051736978255,6.183956933888111,-455.8947009059602,861.5488354701606,-28.820283566198327,4
3,0.15058861020942604,-0.8260191228220317,3.7750241867585075,-0.7701860522276899,5.679315229046212,-528.8963572203381,861.2927786094932,66.5959408168223,3
3,0.4491803403077159,0.1451412960911771,3.929341340462737,1.4636961613728698,6.710101235769763,-288.10754545959225,858.8927679479898,17.870772101143814,4
3,0.6414566977115184,0.495769156772909,4.154426931184398,-0.6883080086236015,5.68291661924662,-776.9095647961317,856.7834867370042,87.48916454536604,3
3,1.1505641493983818,1.1450934254649467,5.140990165149061,1.0235719453262009,5.757967934515792,-642.1979606910345,855.6330762055808,-38.47813419321551,2
