      0.477996715127; 3;10
      0.153731772123; 0;2;4;6;7;9
      0.153669637146; 0;2;9
      0.153661782376; 1;3;5;6;7;9
      0.153630573298; 4;8;9
      0.153617253112; 0;1;2;3;5;6;10
      0.153449844183; 0;4;5;7;9
      0.153416784099; 0;1;5;7;9;10
      0.153416278935; 0;6;7;8;9;10
      0.153376264351; 2;9
      0.153313394274; 0;1;3;6;9
      0.153306420712; 0;3;4;7;8
      0.153265012755; 1;5;7;8;9;10
      0.153181073023; 0;1;2;5;9
      0.153168689945; 0;1;3;4;5;7
      0.153136448398; 2;3;4;6;7;8;9;10
      0.153108035938; 0;1;2;4;7;10
      0.153098987662; 3;4;5;7;8
      0.153057919738; 2;3;4;5;7;8;10
      0.153049429249; 5;7;8
      0.153048185101; 0;1;2;5;7;8;9
      0.152987119028; 1;2;7;10
      0.152978950630; 0;1;2;3;6;7;10
      0.152961624829; 0;2;3;4;5;6;10
      0.152944473189; 0;2;7;8;9;10
      0.152906853982; 0;3;5;6;7;8
      0.152888314904; 0;1;2;3;8;9
      0.152872261815; 0;2;7;8;9
      0.152850002875; 0;1;3;4;7;8
      0.152841771295; 3;4;5;6;7;8;10
      0.152840388709; 2;4;7;8;9
      0.152800414962; 2;3;6;8;9
      0.152797415862; 0;1;2;3;7;8
      0.152754347447; 0;5;9;10
      0.152717641968; 1;2;5;7;9
      0.152674467759; 0;2;4;5;7;10
      0.152652242614; 2;3;4;6;7
      0.152582647525; 0;2;3;4;5;7
      0.152579803085; 2;4;7;8;10
      0.152550201698; 3;4;5;6;8;9;10
      0.152544370703; 2;5;6;7;9
      0.152504305320; 0;2;4;5;9
      0.152428483807; 0;1;5;7;10
      0.152392675168; 1;2;3;4;8;10
      0.152386255905; 0;1;3;4;5;9;10
      0.152273801272; 0;5;6;7;9
      0.152262906848; 1;2;3;4;9
      0.152260226956; 0;1;3;4;5
      0.152249939394; 0;1;4;5;10
      0.152201437707; 0;1;2;3;7;8;9;10
      0.152188706967; 2;5;7
      0.152176810914; 0;1;2;9
      0.152143428039; 2;3;5;8;9
      0.152141218445; 0;2;3;4;6;9;10
      0.152121781100; 1;2;3;5;7
      0.152108660088; 0;3;5;6;9
      0.152073503023; 0;1;2;4;5;7;10
      0.152038414072; 1;3;4;5;9
      0.151985165464; 4;8;9;10
      0.151963511765; 2;3;5;6;7;8;10
      0.151956184452; 2;5;7;8
      0.151937548855; 2;6;7;8;9;10
      0.151882684073; 0;1;3;6;7
      0.151881689285; 1;2;3;5;7;8;10
      0.151875133964; 0;3;6;8;9
      0.151843503314; 1;2;3;5;8;9;10
      0.151805563915; 0;1;2;3;4;5;6;10
      0.151769455694; 0;1;2;4;7;9
      0.151742572257; 0;1;2;4;8
      0.151741612589; 0;2;3;5;6;8;9;10
      0.151730858046; 0;1;3;4;5;6;7;8;9;10
      0.151693092352; 0;2;5;9
      0.151690507238; 0;1;2;3;5;7;8;9;10
      0.151674001833; 0;1;2;3;4;9;10
      0.151582209216; 0;1;2;5;7;9;10
      0.151560157847; 2;5;6;7;9;10
      0.151517283509; 1;2;3;7;8
      0.151469307263; 0;5;10
      0.151447869702; 4;9;10
      0.151430293508; 1;2;4;7;10
      0.151424351025; 1;2;3;4
      0.151394367998; 0;1;2;3;7;8;10
      0.151389563282; 0;1;2;5;7;10
      0.151251914434; 2;6;7;8
      0.151230496381; 0;2;3;4;6;7;8;10
      0.151221101759; 0;4;6;7;10
      0.151186232340; 2;5;9;10
      0.151175794468; 0;1;3;5;6;8;10
      0.151169896852; 3;4;6;8;9
      0.151053323752; 0;1;2;7;9
      0.151050840304; 2;5;8
      0.151040885534; 0;2;3;6;7;9;10
      0.151001657707; 0;4;7;8;9;10
      0.150982916979; 0;1;3;5;7;8;9
      0.150960191675; 1;2;3;4;7
      0.150956902339; 2;3;4;7;8;9
      0.150937024424; 0;1;3;6;7;8
      0.150929850902; 0;1;3;4;6;9;10
      0.150790629657; 2;3;5;6;8;10
      0.150784148129; 2;4;5;8
      0.150781922155; 0;3;5;6;7
      0.150741053424; 6;7;8;9;10
      0.150643197987; 1;2;3;5;6;7;8;9;10
      0.150641991365; 1;6;7;9;10
      0.150636346443; 0;2;4;7;8;9
      0.150632666101; 0;1;2;5;10
      0.150602233370; 1;2;3;4;7;8;9;10
      0.150569293931; 2;7;8
      0.150538921453; 3;4;5;6;7;8;9;10
      0.150485824591; 1;2;3;6;7
      0.150407465033; 0;3;4;5;8;9
      0.150385433621; 0;4;5;7;8
      0.150382910337; 0;3;4;6;8;9;10
      0.150377793576; 0;3;4;6;7;9;10
      0.150358058526; 3;5;6;7;8;9
      0.150336453845; 0;4;8;9;10
      0.150304742304; 2;6;7;8;9
      0.150278334845; 0;2;3;4;5
      0.150271914724; 0;6;9;10
      0.150202137774; 0;2;5;7;8;10
      0.150124449202; 0;1;3;5;6;7;8;10
      0.150065862529; 0;3;5;8
      0.150047549088; 0;1;2;3;7;9
      0.150022284788; 0;2;3;5;6;9;10
      0.150016784188; 2;3;4;5
      0.149996986313; 2;3;5;6;9
      0.149923661043; 0;1;4;5;7;9;10
      0.149908322995; 1;3;4;5;6;7;8;9;10
      0.149863984024; 0;3;5;7;8
      0.149768013721; 0;3;5;6;8;9
      0.149750846322; 0;1;2;7;9;10
      0.149708400492; 1;3;5;8;9
      0.149690857320; 1;3;4;7;8;9
      0.149618504070; 0;1;2;5;8;9
      0.149612477534; 0;1;4;5;7
      0.149576009961; 0;1;4;7;8;9;10
      0.149513651120; 1;3;5;6;7;9;10
      0.149475748861; 1;2;3;6;7;8;9;10
      0.149465675667; 0;4;6;7;8;9;10
      0.149461016649; 1;2;3;4;5;7;8;10
      0.149455215017; 2;3;4;5;6;10
      0.149440409162; 1;2;4;7;9;10
      0.149432058803; 1;4;7
      0.149398580514; 0;4;7;8;10
      0.149383409208; 0;3;4;5;6;10
      0.149381727066; 1;2;3;4;5;7;9
      0.149315728542; 1;3;5;7;8;9
      0.149314779902; 0;8;10
      0.149304695437; 0;2;5;9;10
      0.149283280398; 1;2;4;5
      0.149254483623; 0;1;3;5;6;9;10
      0.149219459094; 0;1;3;5;8
      0.149112766364; 0;1;2;3;4;5
      0.149088244556; 1;2;7;9;10
      0.149086913437; 0;3;4;5;6;7;8;9;10
      0.149062805007; 1;2;3;4;5;9
      0.149035169903; 0;3;4;6;7;8;9;10
      0.149030286238; 0;1;3;6;8;9
      0.149012800277; 0;1;2;3;4;9
      0.149010185435; 1;2;3;4;8;9
      0.148999649909; 2;3;4;6;8;9;10
      0.148985665474; 1;2;3;5;6;9;10
      0.148952557159; 1;4;5;7;9
      0.148906085176; 0;1;4;5;7;10
      0.148902945559; 0;1;2;3;4;8;10
      0.148887415143; 1;2;5;7;10
      0.148878165957; 1;3;5;6;7;10
      0.148836557821; 0;1;2;3;5;6;7;10
      0.148801843918; 2;3;4;5;6;9;10
      0.148782257748; 0;2;3;4;5;8;10
      0.148763620516; 1;2;4;5;7;9
      0.148747229443; 0;2;3;7;9
      0.148701424833; 2;4;5;6;7;8;9;10
      0.148679411068; 0;2;3;5;6;7;9;10
      0.148668414420; 0;1;2;3;4;5;7;9
      0.148597914702; 2;4;5;7;8
      0.148574934931; 2;3;4;6;7;8
      0.148483030084; 4;7;8;9;10
      0.148408691930; 0;2;6
      0.148391521597; 0;1;6;7;9;10
      0.148379653998; 0;5;9
      0.148327773234; 0;2;3;7;8;9
      0.148315287527; 2;3;6;7;8
      0.148303862874; 1;3;4;5;6;9;10
      0.148302814928; 0;1;3;4;5;6;9;10
      0.148291322834; 2;4;6;7;8;10
      0.148261814171; 0;2;5
      0.148239519299; 1;5;7;8;10
      0.148195677151; 1;3;4;5;6;7;9;10
      0.148179317818; 0;1;4;9
      0.148133637948; 0;2;4;7;9;10
      0.148126910943; 1;2;3;5
      0.148117435300; 0;1;2;3;4;5;9;10
      0.148104093516; 0;1;2;3;5;6;7;8;9;10
      0.148091622171; 2;3;4;6;8;10
      0.148038107571; 0;2;3;6;7;8;9
      0.147990308023; 0;1;4;5
      0.147982246484; 1;2;4;5;7
      0.147917865754; 1;2;3;4;7;8;9
      0.147916580799; 0;1;3;5;7;8
      0.147914499158; 1;2;3;5;6;7;9
      0.147899388769; 0;1;6;7;10
      0.147892013528; 1;3;4;5;8;9;10
      0.147869100904; 1;2;3;6;9;10
      0.147764532796; 1;3;4;7;8
      0.147747592020; 0;2;4;5;7;8
      0.147720189707; 0;1;2;3;4;7;8;10
      0.147629903211; 0;1;2;3;6;7;9;10
      0.147622518159; 1;3;5;7;8
      0.147613174141; 0;1;2;7
      0.147594436720; 0;2;3;4;6;7;8;9
      0.147589925143; 2;4;6;7;8;9;10
      0.147587671009; 0;1;2;4;5;9
      0.147536104876; 1;2;3;5;6;7;9;10
      0.147488703819; 1;6;7;8;9;10
      0.147481977762; 1;4;7;8
      0.147451052103; 1;2;3;4;5;7;8;9;10
      0.147446560784; 1;2;4;5;7;10
      0.147440990913; 0;4;5;7;8;9
      0.147432807939; 1;2;3;4;8;9;10
      0.147409464302; 0;2;6;9
      0.147349267342; 2;3;4;5;8;9
      0.147345941353; 0;1;2;3;4;6
      0.147329353011; 1;2;3;5;9
      0.147327306225; 0;2;4;5;7;8;10
      0.147301078674; 0;2;6;7;9
      0.147273448842; 0;2;3;4;5;7;8;9;10
      0.147267282421; 0;4;5;6;7
      0.147222982850; 1;2;3;5;6;7;8;9
      0.147221734731; 1;2;4;7;8;9
      0.147206061302; 0;5;6;10
      0.147198931116; 0;1;3;5;6;7;9
      0.147131805019; 0;2;4;5;7;8;9;10
      0.147102800637; 0;1;3;5;8;9
      0.147097712769; 0;2;6;10
      0.147088767022; 0;2;6;7;8;9;10
      0.147084761079; 2;6;7;10
      0.147057047495; 0;2;3;4;6;7
      0.147051976302; 0;1;4;7;8
      0.147035955746; 1;2;3;5;6;8;10
      0.147015599298; 1;3;4;5;6;8;9;10
      0.146993282325; 1;5;6;7;9;10
      0.146986687039; 0;1;2;5;6;10
      0.146955909164; 0;2;3;4;5;8;9
      0.146909083055; 0;1;3;5;6;7;8;9;10
      0.146888694522; 0;5;7;8;10
      0.146876415853; 0;2;3;5;7;8
      0.146866721486; 0;5;6;7;9;10
      0.146855819032; 1;3;4;6;8;9;10
      0.146851809859; 0;2;4;5;8;9;10
      0.146839313601; 0;1;3;5;6;7;10
      0.146834309000; 0;2;3;4;6
      0.146800487973; 0;1;3;4;7;8;9
      0.146719346108; 0;2;3;5;7;8;9
      0.146716427619; 1;2
      0.146683009679; 0;5;6;7;10
      0.146657378279; 0;2;4;7;8
      0.146630735538; 5;6;7;8;10
      0.146625634612; 0;1;3;4;8;9
      0.146568311984; 0;2;4;7;8;9;10
      0.146556765642; 1;6;7;9
      0.146549294745; 0;1;2;3;5;8;10
      0.146533683259; 2;4;6;9
      0.146498002534; 0;2;3;5;6;7;9
      0.146479517291; 0;1;3;5;6
      0.146459959205; 5;6;7;8;9
      0.146446011702; 0;4;6;9;10
      0.146430177131; 0;2;3;4;8;9
      0.146420824485; 0;1;2;3;4;7;8;9;10
      0.146411201465; 0;1;2;4;6
      0.146404625340; 2;3;4;6;7;8;9
      0.146365232323; 1;5;7;8
      0.146354585771; 2;4;8;10
      0.146287702120; 2;4;6;7;9;10
      0.146264321875; 0;1;3;4;5;7;9
      0.146203627635; 0;2;5;7;8;9;10
      0.146161544378; 0;3;4;5;6;7;9;10
      0.146138293225; 0;1;2;3;7;8;9
      0.146129807330; 0;1;2;3;4;5;7
      0.146123600694; 1;4;5;7;10
      0.146110136258; 1;3;4;6;7
      0.146086045587; 0;1;2;3;4;7
      0.146062635945; 0;1;3;4;6;7;9;10
      0.146027184023; 0;1;2;4;10
      0.146021464378; 1;6;7
      0.146008650825; 0;4;5;6;7;8;10
      0.145997067579; 0;1;3;6;7;9
      0.145988408992; 1;3;5;6;8;9;10
      0.145986515324; 0;3;4;6;8
      0.145980138887; 0;6;8;9
      0.145974305058; 0;1;4;8;9
      0.145969761286; 0;1;2;5;6
      0.145947766383; 0;1;2;7;8;9
      0.145932754888; 0;1;2;3;6
      0.145925926085; 1;2;3;4;5;6;9;10
      0.145904471802; 1;2;7;8;9;10
      0.145881950489; 0;1;3;4;5;9
      0.145875753122; 0;5;7;8;9;10
      0.145860714251; 0;1;2;4;5;7;9
      0.145859678863; 2;3;4;5;6;9
      0.145848675661; 2;3;4;6
      0.145847437982; 0;2;4;5;9;10
      0.145814376606; 2;3;6;8;9;10
      0.145814037309; 0;1;3;5;6;9
      0.145810474374; 1;2;6;7;9
      0.145806827638; 0;1;5;7;8;9;10
      0.145792083702; 1;5;6;7;8;9;10
      0.145748308409; 2;3;4;5;7;8
      0.145741251844; 1;2;6
      0.145739190883; 0;2;4;5;7;8;9
      0.145700060837; 0;1;4;5;7;8;9;10
      0.145676019182; 0;1;4;10
      0.145610264297; 2;4;5;7;8;9;10
      0.145577339029; 0;2;3;6;7
      0.145573337943; 1;3;6;7;8;9
      0.145528778007; 0;2;3;4;7;8
      0.145504373689; 0;1;4;5;9;10
      0.145484601540; 4;5;7;8;10
      0.145471919400; 0;3;4;6;7
      0.145467220533; 0;2;4;5;6;7;8;9;10
      0.145458159796; 0;1;2;3;5;6
      0.145429189298; 0;2;3;5;8;9
      0.145318330188; 1;3;4;8;9
      0.145299317862; 1;3;5;6;7
      0.145296249949; 1;4;5;7;8;9
      0.145264010597; 0;1;2;3;5;7;8;9
      0.145216982704; 2;5;6
      0.145203701288; 2;5;8;9;10
      0.145192017429; 5;6;7;9;10
      0.145170181327; 0;1;5;10
      0.145165856766; 0;2;4;5
      0.145154880461; 2;3;6;9
      0.145054318134; 0;1;2;3;4;5;8;9;10
      0.145053570343; 2;6;9;10
      0.145003543211; 0;2;3;6;7;8;9;10
      0.144962029242; 1;2;5;7;9;10
      0.144961267342; 1;3;4;6;7;8;9;10
      0.144942059138; 0;3;4;7;9
      0.144935710477; 3;4;5;7;8;9
      0.144925144196; 0;1;2;4;7;9;10
      0.144897453932; 1;2;4;8
      0.144882336678; 0;1;2;3;6;7;9
      0.144877230133; 0;2;3;6;8
      0.144869570023; 2;5;8;9
      0.144863366354; 1;4;7;8;10
      0.144840004837; 1;2;3;5;6;8;9;10
      0.144821012889; 0;1;2;4;5;7;9;10
      0.144810648751; 4;6;8;9;10
      0.144805628155; 0;2;3;4;5;6;9;10
      0.144803523155; 0;1;4;6;7;10
      0.144790625693; 0;1;2;4;5;7;8;9
      0.144786292786; 0;1;2;3;4;5;7;9;10
      0.144779670631; 0;1;2;9;10
      0.144774257352; 1;2;4;10
      0.144765442302; 0;1;2;5;8
      0.144755893800; 2;6;8;9
      0.144734155042; 2;8;9;10
      0.144729384527; 0;3;4;5;6;8;10
      0.144728447070; 0;4;5;7;8;10
      0.144717319033; 2;4;6;7;10
      0.144698689929; 1;2;4;7;8;9;10
      0.144687896922; 0;1;6;7;8;9;10
      0.144684704457; 1;2;5;7;8;10
      0.144606803828; 0;3;4;9
      0.144547577459; 0;1;3;4;6;7;10
      0.144486534869; 2;3;5;6;7;8
      0.144478121761; 0;1;4;6;7;8;9
      0.144475489374; 1;3;6;7;8
      0.144472565295; 0;1;3;4;8
      0.144427615397; 1;2;3;5;7;8
      0.144411414588; 0;1;4;6;10
      0.144407336400; 3;4;6;7;9
      0.144386448451; 0;1;3;4;5;6;7;9;10
      0.144380946879; 1;2;3;5;7;8;9
      0.144296383054; 0;1;3;4;5;6;7
      0.144274433493; 0;2;10
      0.144271097487; 1;3;4;5;6;7;8;10
      0.144265740582; 0;4;6;7
      0.144265179696; 1;3;4;5;6;7;10
      0.144237191086; 1;2;3;4;6;7;8;9;10
      0.144227502902; 1;4;5;7;8;9;10
      0.144223119672; 0;3;4;6;7;8;9
      0.144215161550; 2;5;6;7;8;9
      0.144139940875; 1;5;6;7;8;10
      0.144116760040; 0;1;2;5;7;8;10
      0.144093688081; 1;3;4;9
      0.144084156985; 0;1;3;4;7;9
      0.144042720993; 0;2;3;5;6
      0.144027619901; 2;3;4;5;8
      0.144025561382; 3;4;6;7;8;9
      0.144018530135; 2;7;8;10
      0.143996789956; 2;4;6;7;8
      0.143991742994; 2;4;6;7
      0.143978781557; 3;5;6;7;8
      0.143944647855; 1;2;5;6;7;8;10
      0.143923551941; 4;6;7;8
      0.143923119113; 0;1;3;6;8
      0.143876538394; 1;2;3;4;6;9
      0.143870919002; 0;2;3;4;5;6;7;9;10
      0.143863866405; 0;1;4;6;7
      0.143799349217; 0;1;4;7;8;10
      0.143778294234; 2;3;4;6;8;9
      0.143761733219; 0;3;4;5;6;9;10
      0.143741400777; 1;2;3;9
      0.143692044249; 0;1;6;8;9;10
      0.143672738859; 0;3;4;5;6;8;9;10
      0.143633158566; 0;1;3;4;5;7;8
      0.143626298716; 0;2;8;9
      0.143612893752; 1;3;4;6;7;8;9
      0.143611871754; 0;2;4;6;7;10
      0.143583387292; 0;3;4;5;9
      0.143561050830; 0;3;4;6;9
      0.143502883061; 0;1;2;5;9;10
      0.143489480330; 0;1;2;3;4;5;6;7;9
      0.143485120201; 5;6;7;10
      0.143481005902; 0;4;5;7
      0.143459964956; 0;1;3;5;6;8;9;10
      0.143447312660; 0;4;6;7;9
      0.143438904599; 1;2;3;4;6;7
      0.143403775440; 2;3;5;6;8;9
      0.143382500082; 0;4;6;7;8;10
      0.143349456043; 1;3;5;6;7;8;9;10
      0.143304629885; 2;3;5;6;7
      0.143296602867; 1;2;3
      0.143275453417; 0;2;4;9;10
      0.143270241293; 1;5;6;7;9
      0.143263959030; 3;4;5;6;7;9;10
      0.143247874820; 0;1;2;3;4;5;7;10
      0.143246303226; 1;2;5;6;7;10
      0.143241756745; 1;2;3;5;8
      0.143215743217; 0;1;3;4;6;8;10
      0.143213115223; 1;3;4;6;7;8
      0.143203887554; 0;1;2;5;8;9;10
      0.143184756350; 0;4;5;8;9;10
      0.143144373947; 1;2;5;7
      0.143112953942; 0;2;4;7;8;10
      0.143077481473; 0;3;6;7;8;9
      0.143037564920; 0;2;5;6;7;9
      0.143008508551; 1;2;4;5;7;8;9
      0.143002162813; 8;10
      0.142978134444; 0;1;3;4;5;6;7;8;10
      0.142966173539; 0;1;6;8;9
      0.142957604176; 0;1;2;4;7;8
      0.142943772842; 0;1;2;3;4;5;9
      0.142918357608; 0;2;4;6
      0.142821080514; 0;1;5;6;7;10
      0.142803847229; 0;1;2;3;4;5;6;9;10
      0.142750637149; 0;1;2;4;5;7;8
      0.142702197979; 0;2;3;4;6;8;10
      0.142692138650; 0;2;4;5;8;9
      0.142689972969; 0;2;6;7;8;9
      0.142628769540; 1;6;7;10
      0.142624335500; 1;3;5;6;8;9
      0.142612900453; 1;2;3;4;5;8;10
      0.142601102765; 0;1;2;3;6;7
      0.142486472025; 0;1;2;3;4;8
      0.142485725767; 0;1;2;3;4;8;9;10
      0.142471023823; 1;2;7;8;10
      0.142454021870; 3;5;6;8;9
      0.142452836358; 0;1;3;4;6;7;8;9;10
      0.142449336877; 0;1;2;4;7;8;10
      0.142424305151; 1;2;3;4;7;8
      0.142415601522; 2;10
      0.142394392125; 0;3;4;5
      0.142368567570; 1;2;3;4;5;7;8;9
      0.142366497950; 1;2;3;4;5;6;7;10
      0.142350544100; 0;1;2;4;9;10
      0.142327586155; 1;3;4;5;6;10
      0.142326096483; 1;2;5;7;8;9;10
      0.142300238943; 0;1;5;8;9;10
      0.142272815688; 2;3;5;6;7;8;9
      0.142254996686; 5;6;7;8
      0.142246260996; 0;1;4;5;7;9
      0.142245089777; 0;2;3;6;7;9
      0.142225107919; 0;1;2;3;4;5;8;10
      0.142211984093; 0;1;3;6;7;8;9
      0.142197558187; 1;2;5;6;7;9;10
      0.142183375537; 1;5;8;9;10
      0.142175120076; 0;1;2;6;7
      0.142163263134; 4;6;8;9
      0.142113134253; 3;4;5;6;8;9
      0.142104721079; 0;2;3;5;6;7;8
      0.142083467652; 3;4;8
      0.142082676326; 0;1;2;3;4;7;9
      0.142049280177; 0;1;2;3;6;8;10
      0.141979073906; 1;2;5;10
      0.141917214422; 1;2;3;5;6;7;8;10
      0.141899735583; 0;2;3;4;5;8
      0.141878212083; 0;1;4;5;7;8;10
      0.141868995857; 1;2;3;5;8;9
      0.141866682282; 0;5;6;9;10
      0.141823181713; 1;2;7
      0.141813333217; 2;3;6;7;8;9
      0.141793903211; 0;1;4;8;9;10
      0.141790951640; 2;4;5;8;10
      0.141756060849; 0;2;3;4;7;8;9
      0.141712719953; 1;3;4;5;7
      0.141688891982; 0;1;2;4;8;9
      0.141607331428; 0;3;4;5;8
      0.141581956060; 0;2;4;5;6;7;8
      0.141572624525; 0;2;4;6;7;8;10
      0.141572215089; 4;5;6;7;9
      0.141569643324; 0;5;6;7;8
      0.141537198756; 0;1;6;8;10
      0.141528575912; 2;5;8;10
      0.141484280977; 0;1;2;3;5;6;9;10
      0.141450016012; 1;3;4;5;8;9
      0.141448682403; 0;4;5;9
      0.141412915558; 0;1;3;4;5;7;8;9
      0.141390991033; 1;2;4;6;7;10
      0.141378217020; 0;1;3;4;6;7;8;10
      0.141350207807; 2;4;5;8;9;10
      0.141328469210; 0;1;2;3;6;9
      0.141307592615; 2;3;5;6;8;9;10
      0.141300730246; 0;4;5;7;8;9;10
      0.141212411020; 1;2;4;5;7;8;9;10
      0.141172560648; 0;2;3;4;5;6;7;10
      0.141157254150; 4;6;7;10
      0.141141063871; 0;1;4;5;8;9;10
      0.141135485210; 2;4;5;6;7
      0.141125190334; 0;2;6;7;9;10
      0.141035954727; 5;9
      0.141018911495; 4;6;7;9;10
      0.140974560803; 0;1;2;3;5;6;7;8
      0.140926722013; 0;2;6;7;8
      0.140903688715; 1;3;5;6;7;8;9
      0.140888946780; 1;2;3;4;6;8;9;10
      0.140855872611; 0;3;5;6;7;8;9
      0.140803649992; 1;2;3;6;7;8;9
      0.140789206485; 0;3;4;5;6;8;9
      0.140735406388; 0;4;5;9;10
      0.140699788986; 1;2;4;5;6;7;9;10
      0.140679867512; 2;4;6;7;8;9
      0.140659867086; 0;1;2;3;4;5;7;8;9;10
      0.140560909384; 0;3;4;5;6
      0.140558550552; 3;4;5;6;7
      0.140499952272; 0;1;2;3;4;6;7;8;9
      0.140459439465; 2;5;6;10
      0.140440583614; 1;2;4;5;7;9;10
      0.140419571871; 0;5;6;7;8;9;10
      0.140403520653; 0;1;2;3;6;7;8;9;10
      0.140394001349; 0;6;7;8;9
      0.140359943506; 2;5;6;9
      0.140347820317; 0;3;4;6;8;9
      0.140331666393; 1;2;3;6
      0.140301295362; 1;2;4;5;6;7;8;10
      0.140265933641; 0;1;2;7;8;10
      0.140256042317; 1;2;3;4;6;7;9;10
      0.140133542502; 1;2;3;5;6;7
      0.140094862128; 2;3;4;5;6;7;8;9;10
      0.140082586801; 0;1;4;5;6;7;9
      0.140063284378; 0;2;3;6;7;8
      0.140036216286; 0;1;2;7;8
      0.140012707798; 0;4;5;8;9
      0.139972015547; 0;1;6;7;8;10
      0.139960203867; 0;1;2;3;4;6;10
      0.139932870533; 0;3;4;7;8;9
      0.139927970703; 0;1;2;4;5;8
      0.139924005389; 0;1;3;4;5;8;9
      0.139827341024; 0;1;2;3;5;8;9
      0.139793386460; 0;1;6;7;8
      0.139785779764; 0;2;4;6;9
      0.139664797419; 1;2;6;7;8;9;10
      0.139662636441; 0;1;3;4;6
      0.139650693834; 1;3;5;6;9
      0.139639113720; 1;3;5;6;7;8
      0.139631074424; 0;1;2;7;8;9;10
      0.139624923246; 1;2;3;4;5;6;7;8;9
      0.139620610472; 0;2;5;6;8;9;10
      0.139609524185; 1;2;9;10
      0.139602692047; 1;5;7;10
      0.139589306935; 1;2;3;4;6
      0.139561325440; 2;4;5;7;8;10
      0.139517595213; 1;10
      0.139399808275; 0;2;3;4;5;6;8;10
      0.139390000637; 1;3;5
      0.139355691173; 0;3;4;5;6;7;8;10
      0.139250122499; 0;1;2;3;5;7;8
      0.139171535982; 0;1;4;8;10
      0.139159908318; 1;5;7;9;10
      0.139143832443; 0;1;2;3;4;6;9;10
      0.139138324645; 2;3;8
      0.139106294600; 0;1;2;3;4;6;8;10
      0.139084947204; 0;1;2;3;4;6;8
      0.138954521597; 0;1;2;6;10
      0.138923619435; 1;3;4;6;8;9
      0.138921563001; 0;1;2;3;4;8;9
      0.138910267535; 1;2;3;6;9
      0.138880674734; 0;1;2;3;6;7;8;9
      0.138854397426; 0;4;9
      0.138825056403; 0;2;3;4;6;7;8
      0.138811465952; 0;1;2;5;7;8;9;10
      0.138707202808; 0;1;2;3;4;5;7;8;9
      0.138682491123; 0;4;10
      0.138664536336; 0;1;3;4;6;8;9;10
      0.138656083297; 0;1;2;3;4;6;7;8;9;10
      0.138648025600; 2;3;4;5;6;8;9;10
      0.138640651685; 2;3;4;5;6;7
      0.138636801834; 0;1;2;3;4;6;8;9
      0.138615306631; 2;4;5;6;9
      0.138608853108; 0;2;3;5;6;7
      0.138582498968; 0;2;6;7;8;10
      0.138560618196; 1;2;3;6;7;8
      0.138538277018; 0;1;2;3;4;6;7;8;10
      0.138537298036; 0;2;4;6;7;8
      0.138517764967; 0;2;5;6;7;9;10
      0.138511674015; 1;2;3;4;5;6;7;9;10
      0.138507137683; 1;2;4;6;7;9
      0.138503544346; 0;5;6;9
      0.138470903086; 0;1;5;7;8
      0.138464515938; 1;2;3;4;5;7
      0.138453809484; 0;3;4;5;6;7;9
      0.138425393382; 0;1;2;3;5;6;7;8;10
      0.138419310453; 1;6;7;8;10
      0.138378206327; 0;1;4;5;6;7;8;10
      0.138354540123; 0;2;4;8
      0.138350349740; 0;4;8;10
      0.138349002831; 0;1;2;6;7;9;10
      0.138328797363; 0;1;4;6;7;8;9;10
      0.138291432386; 0;2;5;6;7
      0.138277999996; 1;2;3;5;6;9
      0.138231637774; 0;1;2;3;4;7;8;9
      0.138205473199; 1;2;3;4;5;7;8
      0.138191923505; 0;3;4;5;7
      0.138189559986; 0;4;6;7;8;9
      0.138159582376; 2;4;6;8;9;10
      0.138140231875; 0;1;3;4;5;6
      0.138127201458; 0;1;3;4;6;9
      0.138107058817; 1;2;5;7;8
      0.138097094490; 1;2;6;7;10
      0.138072559968; 0;1;4;5;7;8
      0.138049950282; 0;1;2;6;7;10
      0.138032426664; 5;6;7;8;9;10
      0.138030644019; 4;5;6;7;8;9
      0.138021876824; 1;2;5;9;10
      0.138000071461; 0;2;6;7;10
      0.137994110267; 1;2;4;6
      0.137991875313; 0;1;2;3;5;7
      0.137985864341; 2;4;5;6;7;10
      0.137959604968; 2;3;4;5;6;7;8;9
      0.137946133133; 1;2;4;5;8
      0.137922858913; 0;2;5;8;9;10
      0.137906577439; 0;2;3;6;9
      0.137884150949; 0;2;3;5;6;8;10
      0.137871184074; 0;1;4;7;9
      0.137847099900; 0;1;2;4;5;7;8;10
      0.137803071776; 0;1;2;3;6;7;8;10
      0.137797968980; 0;1;2;3;5;6;7;9
      0.137749757050; 0;1;4;8
      0.137727572374; 0;2;3;5;6;8;9
      0.137720092647; 4;5;7;8
      0.137708600679; 0;1;2;4;6;7;9;10
      0.137690183975; 0;5;6;7;8;10
      0.137642745390; 0;2;5;7;8
      0.137620636832; 4;5;8;9
      0.137605488983; 0;1;2;4;5;7
      0.137594118190; 0;2;6;9;10
      0.137573100595; 0;2;4;5;6;7;10
      0.137549641994; 4;5;6;7;8;9;10
      0.137543660032; 0;1;2;3;5;6;7;9;10
      0.137540673803; 0;1;2;3;4;7;8
      0.137513869738; 0;2;3;4;6;7;9;10
      0.137503851518; 0;2;4;6;8;10
      0.137452865652; 4;5;6;7;9;10
      0.137437412693; 0;1;3;4;5;8
      0.137415463947; 0;2;5;8;9
      0.137396548994; 0;1;2;3;6;8;9;10
      0.137363578238; 0;2;5;6;7;8;9;10
